"행정구역","2015년_계_총인구수","2015년_계_연령구간인구수","2015년_계_0~4세","2015년_계_5~9세","2015년_계_10~14세","2015년_계_15~19세","2015년_계_20~24세","2015년_계_25~29세","2015년_계_30~34세","2015년_계_35~39세","2015년_계_40~44세","2015년_계_45~49세","2015년_계_50~54세","2015년_계_55~59세","2015년_계_60~64세","2015년_계_65~69세","2015년_계_70~74세","2015년_계_75~79세","2015년_계_80~84세","2015년_계_85~89세","2015년_계_90~94세","2015년_계_95~99세","2015년_계_100세 이상"
"부산광역시 중구 (2611000000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"부산광역시 서구 (2614000000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"부산광역시 동구 (2617000000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"부산광역시 영도구 (2620000000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"부산광역시 부산진구 (2623000000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"부산광역시 동래구 (2626000000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"부산광역시 남구 (2629000000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"부산광역시 북구 (2632000000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"부산광역시 해운대구 (2635000000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"부산광역시 사하구 (2638000000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"부산광역시 금정구 (2641000000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"부산광역시 강서구 (2644000000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"부산광역시 연제구 (2647000000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"부산광역시 수영구 (2650000000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"부산광역시 사상구 (2653000000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"부산광역시 기장군 (2671000000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
